sub_dest_x,sub_dest_y,connection_time,duration,start_x,start_y,end_x,end_y,initial_vel(x),initial_vel(y),x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,circle_obst_x,circle_obst_y,circle_obst_rad,total_cost
2.00739,2.22943,1.4,3.7157,0,0,1.4,0,0,0,0,0,0.0347694,0.0383621,0.139078,0.153448,0.312925,0.345259,0.55631,0.613794,0.869235,0.959053,1.22434,1.35254,1.51958,1.681,1.74752,1.93116,1.92366,2.09209,2.051,2.16171,2.12952,2.14,2.15923,2.02697,2.14013,1.82261,2.07222,1.52694,1.95549,1.13995,1.78996,0.730571,1.61935,0.410946,1.49742,0.182643,1.42431,0.0456607,1.4,-4.44089e-16,0.6,0,0.7,6.1157
2.00739,2.22943,1.6,3.72665,0,0,1.4,0,0,0,0,0,0.0349746,0.0385885,0.139898,0.154354,0.314771,0.347296,0.559593,0.617416,0.874364,0.964712,1.23017,1.35901,1.52494,1.68696,1.74976,1.93774,1.90685,2.10987,2.01551,2.19054,2.08022,2.17677,2.10097,2.06858,2.07777,1.86596,2.01061,1.5689,1.89949,1.17742,1.74447,0.755443,1.59243,0.424937,1.48434,0.188861,1.42021,0.0472152,1.4,0,0.6,0,0.7,6.12665
2.00739,2.22943,1.8,3.73863,0,0,1.4,0,0,0,0,0,0.0351999,0.0388371,0.140799,0.155348,0.316799,0.349534,0.563198,0.621393,0.879996,0.970926,1.23652,1.36607,1.53077,1.69346,1.75462,1.94317,1.90807,2.11522,1.99344,2.20818,2.03533,2.20704,2.04039,2.10776,2.00863,1.91032,1.94004,1.61474,1.83462,1.22101,1.69364,0.785192,1.56499,0.44167,1.47317,0.196298,1.41817,0.0490745,1.4,-2.22045e-16,0.6,0,0.7,6.13863
2.00739,2.22943,2,3.7622,0,0,1.4,0,0,0,0,0,0.035645,0.0393282,0.14258,0.157313,0.320805,0.353954,0.57032,0.629252,0.891126,0.983206,1.24893,1.37986,1.54213,1.70611,1.76405,1.95371,1.91467,2.12265,1.994,2.21293,2.00552,2.22294,1.98149,2.13523,1.92978,1.94504,1.85038,1.65237,1.7433,1.25721,1.62148,0.808604,1.52458,0.452739,1.45537,0.199357,1.41384,0.0484565,1.4,-4.44089e-16,0.6,0,0.7,6.1622
0.927051,2.85317,0.2,1.54817,0,0,1.4,0,0,0,0,0,0.002767,0.00855165,0.011068,0.0342066,0.0258663,0.0748954,0.0554209,0.112875,0.101625,0.144077,0.16448,0.168503,0.243984,0.18615,0.340138,0.197021,0.452941,0.201115,0.582395,0.198431,0.728145,0.18897,0.869395,0.172732,0.993994,0.149717,1.10194,0.119925,1.19324,0.084715,1.26789,0.0542176,1.3259,0.0304974,1.36725,0.0135544,1.39195,0.0033886,1.4,2.77556e-17,0.6,0,0.7,5.44817
0.927051,2.85317,0.4,1.86891,0,0,1.4,0,0,0,0,0,0.00403223,0.0124619,0.0161289,0.0498477,0.03629,0.112157,0.0645156,0.199391,0.103209,0.30002,0.15889,0.382778,0.231923,0.445912,0.32231,0.489421,0.430048,0.513306,0.55514,0.517566,0.697584,0.502202,0.844714,0.467214,0.974859,0.412601,1.08765,0.338364,1.18309,0.244906,1.26118,0.156676,1.32191,0.0880703,1.36529,0.0390892,1.39132,0.00973244,1.4,0,0.6,0,0.7,6.51891
0.927051,2.85317,0.6,2.41246,0,0,1.4,0,0,0,0,0,0.00671879,0.020765,0.0268752,0.08306,0.0604691,0.186885,0.107501,0.33224,0.16797,0.519097,0.242411,0.704017,0.331304,0.847748,0.43465,0.950292,0.552449,1.01165,0.6847,1.03182,0.820971,1.0108,0.943117,0.948591,1.05081,0.845197,1.14405,0.700615,1.22284,0.514846,1.28717,0.329502,1.33705,0.185345,1.37248,0.0823754,1.39346,0.0205938,1.4,-2.22045e-16,0.6,0,0.7,4.36246
0.927051,2.85317,0.8,3.14257,0,0,1.4,0,0,0,0,0,0.0114009,0.0352355,0.0456037,0.140942,0.102608,0.31712,0.182415,0.563768,0.285023,0.880888,0.395701,1.20928,0.495581,1.46533,0.594149,1.64844,0.692717,1.75862,0.791285,1.79585,0.889853,1.76015,0.988421,1.65151,1.08428,1.46993,1.16804,1.21541,1.23892,0.888007,1.29691,0.56456,1.34201,0.314051,1.37423,0.136481,1.39356,0.0318495,1.4,-3.33067e-16,0.6,0,0.7,5.09257
0.927051,2.85317,1,3.90267,0,0,1.4,0,0,0,0,0,0.0175831,0.0543419,0.0703323,0.217368,0.158248,0.489077,0.281329,0.869471,0.439577,1.35855,0.613231,1.87117,0.770871,2.27245,0.912097,2.56068,1.03691,2.73587,1.14531,2.798,1.23729,2.7471,1.31286,2.58314,1.37201,2.30614,1.41475,1.9161,1.44107,1.41301,1.45098,0.904368,1.44448,0.508707,1.42185,0.226092,1.40327,0.056523,1.4,-4.44089e-16,0.6,0,0.7,5.85267
0.927051,2.85317,1.2,4.06683,0,0,1.4,0,0,0,0,0,0.0190934,0.0590096,0.0763734,0.236038,0.17184,0.531086,0.305494,0.944154,0.477131,1.47442,0.643525,1.98586,0.786062,2.37617,0.914549,2.64324,1.02899,2.78707,1.12937,2.80764,1.21571,2.70498,1.28799,2.47907,1.34623,2.12991,1.39041,1.65751,1.42054,1.09973,1.43663,0.640703,1.43866,0.304925,1.42664,0.0923925,1.40703,0.00310499,1.4,4.44089e-16,0.6,0,0.7,6.01683
0.927051,2.85317,1.4,3.91827,0,0,1.4,0,0,0,0,0,0.0177238,0.054777,0.0708954,0.219108,0.159515,0.492993,0.283582,0.876433,0.443096,1.36943,0.61023,1.88388,0.742377,2.28995,0.848527,2.58457,0.944874,2.76449,1.03169,2.82967,1.10899,2.78009,1.17675,2.61576,1.23595,2.33668,1.2871,1.94284,1.32871,1.43426,1.36081,0.918011,1.38337,0.516381,1.39641,0.229503,1.4,0.0573757,1.4,0,0.6,0,0.7,5.86827
0.927051,2.85317,1.6,3.93252,0,0,1.4,0,0,0,0,0,0.017853,0.0551762,0.071412,0.220705,0.160677,0.496586,0.285648,0.882819,0.446325,1.37941,0.613492,1.89391,0.745278,2.29886,0.841358,2.59345,0.911185,2.77577,0.974278,2.84261,1.03727,2.79392,1.10026,2.6297,1.16325,2.34996,1.22579,1.9547,1.28056,1.4439,1.32502,0.924212,1.35918,0.519869,1.38303,0.231053,1.39658,0.0577632,1.4,-2.22045e-16,0.6,0,0.7,5.88252
0.927051,2.85317,1.8,3.96009,0,0,1.4,0,0,0,0,0,0.0181042,0.0559526,0.0724168,0.22381,0.162938,0.503573,0.289667,0.895241,0.452605,1.39881,0.619755,1.91317,0.750827,2.31589,0.84569,2.60671,0.904344,2.78562,0.946377,2.85048,0.999384,2.79828,1.06339,2.629,1.13118,2.34263,1.19895,1.93917,1.26038,1.41864,1.31065,0.900812,1.34974,0.500068,1.37766,0.21641,1.39442,0.0498372,1.4,-4.44089e-16,0.6,0,0.7,5.91009
0.927051,2.85317,2,3.96649,0,0,1.4,0,0,0,0,0,0.0181628,0.0561337,0.0726512,0.224535,0.163465,0.505203,0.290605,0.898139,0.45407,1.40334,0.621201,1.91761,0.752103,2.31981,0.84668,2.60974,0.904931,2.7874,0.926856,2.85279,0.935685,2.80437,0.963419,2.63954,1.01025,2.35828,1.07619,1.96057,1.16123,1.44642,1.24718,0.924367,1.31404,0.518617,1.3618,0.229308,1.39045,0.05644,1.4,0,0.6,0,0.7,5.91649
