sub_dest_x,sub_dest_y,connection_time,duration,start_x,start_y,end_x,end_y,initial_vel(x),initial_vel(y),x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,circle_obst_x,circle_obst_y,circle_obst_rad,total_cost
-0.05,-0.0866025,0.2,1.59817,0,0,1.2,0,0,0,0,0,-0.00492412,-0.0082154,-0.0196965,-0.0328616,-0.0377685,-0.0671619,-0.0391549,-0.0961618,-0.0221431,-0.119826,0.0132668,-0.138156,0.0670749,-0.151149,0.139281,-0.158808,0.229886,-0.161131,0.338888,-0.158119,0.466289,-0.149771,0.611259,-0.136088,0.749245,-0.117069,0.868833,-0.0927156,0.970023,-0.0647532,1.05281,-0.0411347,1.11721,-0.0228515,1.1632,-0.00990376,1.1908,-0.00229135,1.2,-4.16334e-17,0.6,0,0.5,6.90468
-0.0104528,-0.0994522,0.2,1.52892,0,0,1.2,0,0,0,0,0,-0.000966211,-0.00871261,-0.00386484,-0.0348505,-0.0067441,-0.0727568,0.00391155,-0.105207,0.0310744,-0.13175,0.0747444,-0.152387,0.134922,-0.167118,0.211606,-0.175943,0.304798,-0.178861,0.414497,-0.175872,0.540703,-0.166978,0.677576,-0.152177,0.800652,-0.131469,0.907221,-0.104856,0.997283,-0.0738296,1.07084,-0.047251,1.12788,-0.0265787,1.16843,-0.0118127,1.19246,-0.00295319,1.2,1.38778e-17,0.6,0,0.5,6.94516
0.0309017,-0.0951057,0.2,1.44432,0,0,1.2,0,0,0,0,0,0.00245386,-0.00742795,0.00981545,-0.0297118,0.0214231,-0.0638225,0.0431747,-0.0938739,0.0795915,-0.118474,0.130673,-0.137623,0.196421,-0.151321,0.276833,-0.159568,0.37191,-0.162363,0.481653,-0.159707,0.606061,-0.1516,0.730714,-0.138042,0.840703,-0.119033,0.936027,-0.0945723,1.01669,-0.0661896,1.08268,-0.0420521,1.13401,-0.0233658,1.17067,-0.0101307,1.19267,-0.00234684,1.2,-2.77556e-17,0.6,0,0.5,6.9646
0.0669131,-0.0743145,0.2,1.37053,0,0,1.2,0,0,0,0,0,0.00473032,-0.00521911,0.0189213,-0.0208764,0.0415519,-0.0458441,0.0720988,-0.0687048,0.116127,-0.087476,0.173636,-0.102158,0.244625,-0.11275,0.329096,-0.119253,0.427048,-0.121667,0.538481,-0.119991,0.661104,-0.114226,0.774902,-0.104372,0.87522,-0.0904276,0.962057,-0.0723942,1.03541,-0.0511176,1.09529,-0.0327153,1.14168,-0.0184023,1.17459,-0.00817882,1.19403,-0.0020447,1.2,-1.38778e-17,0.6,0,0.5,7.01199
0.0913545,-0.0406737,0.2,1.31458,0,0,1.2,0,0,0,0,0,0.00592451,-0.00262616,0.0236981,-0.0105046,0.0527296,-0.0233876,0.0883413,-0.0356458,0.136707,-0.0457245,0.19785,-0.0536266,0.27177,-0.059352,0.358467,-0.0629008,0.45794,-0.064273,0.570191,-0.0634685,0.689434,-0.0604874,0.797269,-0.0553296,0.892326,-0.0479952,0.974607,-0.0384842,1.04411,-0.027208,1.10084,-0.0174131,1.14479,-0.00979488,1.17596,-0.00435328,1.19436,-0.00108832,1.2,0,0.6,0,0.5,7.10132
1,0,0.2,1.26491,0,0,1.2,0,0,0,0,0,0.006,0,0.024,0,0.054,0,0.096,0,0.15,0,0.216,0,0.294,0,0.384,0,0.486,0,0.6,0,0.714,0,0.816,0,0.906,0,0.984,0,1.05,0,1.104,0,1.146,0,1.176,0,1.194,0,1.2,0,0.6,0,0.5,7.02991
1,0,0.4,1.26491,0,0,1.2,0,0,0,0,0,0.006,0,0.024,0,0.054,0,0.096,0,0.15,0,0.216,0,0.294,0,0.384,0,0.486,0,0.6,0,0.714,0,0.816,0,0.906,0,0.984,0,1.05,0,1.104,0,1.146,0,1.176,0,1.194,0,1.2,0,0.6,0,0.5,7.02991
1,0,0.6,1.269,0,0,1.2,0,0,0,0,0,0.00603883,0,0.0241553,0,0.0543495,0,0.0966213,0,0.150971,0,0.217398,0,0.295903,0,0.386485,0,0.489145,0,0.597656,0,0.710855,0,0.813515,0,0.904097,0,0.982602,0,1.04903,0,1.10338,0,1.14565,0,1.17584,0,1.19396,0,1.2,0,0.6,0,0.5,7.034
1,0,0.8,1.32275,0,0,1.2,0,0,0,0,0,0.00656123,0,0.0262449,0,0.0590511,0,0.10498,0,0.164031,0,0.236204,0,0.3215,0,0.419919,0,0.5305,0,0.634943,0,0.726264,0,0.804462,0,0.880262,0,0.963796,0,1.03597,0,1.09502,0,1.14095,0,1.17376,0,1.19344,0,1.2,0,0.6,0,0.5,7.08775
1,0,1,1.44729,0,0,1.2,0,0,0,0,0,0.00785493,0,0.0314197,0,0.0706944,0,0.125679,0,0.196373,0,0.282778,0,0.384892,0,0.502708,0,0.619853,0,0.721287,0,0.807011,0,0.877026,0,0.93133,0,0.970441,0,1.01473,0,1.07432,0,1.12931,0,1.16858,0,1.19215,0,1.2,0,0.6,0,0.5,7.21229
0.913545,0.406737,0.2,1.28973,0,0,1.2,0,0,0,0,0,0.00570264,0.00252781,0.0228106,0.0101112,0.0513238,0.0227503,0.0915683,0.0373758,0.144022,0.0494941,0.208688,0.059066,0.285567,0.0660915,0.374659,0.0705706,0.475964,0.0725034,0.589482,0.0718898,0.705376,0.0687299,0.809186,0.0630235,0.900783,0.0547708,0.980167,0.0439717,1.04734,0.0310373,1.1023,0.0197381,1.14504,0.0109853,1.17557,0.0047788,1.19389,0.00111871,1.2,-6.93889e-18,0.6,0,0.5,7.06631
0.913545,0.406737,0.4,1.35566,0,0,1.2,0,0,0,0,0,0.00630059,0.00279286,0.0252024,0.0111714,0.0567053,0.0251357,0.100809,0.0446857,0.157515,0.0698215,0.226816,0.10048,0.308152,0.129026,0.401132,0.150198,0.505758,0.163996,0.621257,0.17042,0.731534,0.169469,0.830166,0.161144,0.917153,0.145445,0.992494,0.122372,1.05619,0.0919241,1.10824,0.0589939,1.14865,0.0331841,1.17741,0.0147485,1.19452,0.00368712,1.2,0,0.6,0,0.5,7.13363
0.913545,0.406737,0.6,1.60172,0,0,1.2,0,0,0,0,0,0.00879528,0.00389868,0.0351811,0.0155947,0.0791575,0.0350881,0.140724,0.0623789,0.219882,0.097467,0.31663,0.140352,0.430969,0.191035,0.552745,0.243722,0.663963,0.281645,0.764738,0.303408,0.85507,0.30901,0.934959,0.298452,1.0044,0.271733,1.06341,0.228853,1.11197,0.169813,1.15008,0.104425,1.17775,0.054409,1.19498,0.0205541,1.20177,0.00285972,1.2,2.77556e-17,0.6,0,0.5,7.37969
0.913545,0.406737,0.8,1.68346,0,0,1.2,0,0,0,0,0,0.00971589,0.00430676,0.0388635,0.017227,0.087443,0.0387608,0.155454,0.0689081,0.242897,0.107669,0.349772,0.155043,0.475679,0.210889,0.596412,0.264668,0.697714,0.309832,0.782836,0.345041,0.862237,0.362103,0.933264,0.359628,0.995916,0.337618,1.05019,0.296071,1.0961,0.234989,1.13363,0.156288,1.16278,0.087912,1.18356,0.039072,1.19597,0.009768,1.2,0,0.6,0,0.5,7.46143
0.913545,0.406737,1,1.82849,0,0,1.2,0,0,0,0,0,0.011462,0.00508076,0.0458481,0.020323,0.103158,0.0457269,0.183392,0.0812922,0.28655,0.127019,0.412633,0.182907,0.550812,0.244351,0.66831,0.296717,0.762883,0.338922,0.834533,0.370965,0.88332,0.392822,0.927077,0.397105,0.979858,0.377993,1.03756,0.335486,1.08719,0.269584,1.1278,0.18114,1.15939,0.100774,1.18195,0.0438044,1.19549,0.0102293,1.2,-1.38778e-16,0.6,0,0.5,7.60646
0.669131,0.743145,0.2,1.35698,0,0,1.2,0,0,0,0,0,0.00463728,0.00511645,0.0185491,0.0204658,0.0417405,0.0460275,0.0762287,0.0735337,0.123662,0.0962281,0.18404,0.114111,0.257364,0.127181,0.343632,0.13544,0.442846,0.138887,0.555005,0.137523,0.675723,0.131346,0.785756,0.120357,0.882845,0.104557,0.966988,0.0839451,1.03819,0.0593259,1.09644,0.0378376,1.14175,0.0211612,1.17411,0.00929655,1.19353,0.00224377,1.2,4.16334e-17,0.6,0,0.5,6.98603
0.669131,0.743145,0.4,1.56833,0,0,1.2,0,0,0,0,0,0.00619424,0.00683429,0.024777,0.0273372,0.0557482,0.0615086,0.0991079,0.109349,0.154856,0.170857,0.222786,0.234807,0.302596,0.284782,0.394282,0.320642,0.497846,0.342387,0.613057,0.350017,0.725195,0.343531,0.825457,0.32293,0.913842,0.288214,0.99035,0.239382,1.05498,0.176436,1.10773,0.112922,1.14861,0.0635189,1.17761,0.0282306,1.19473,0.00705766,1.2,-8.32667e-17,0.6,0,0.5,7.22226
0.669131,0.743145,0.6,1.99961,0,0,1.2,0,0,0,0,0,0.0100695,0.01111,0.0402779,0.0444398,0.0906253,0.0999897,0.161112,0.177759,0.251737,0.277749,0.361381,0.398914,0.468586,0.508256,0.573228,0.588901,0.673337,0.64085,0.764742,0.664101,0.847441,0.658655,0.921435,0.624512,0.986723,0.561671,1.04331,0.470134,1.09119,0.3499,1.13036,0.222899,1.16083,0.124141,1.18259,0.0540798,1.19565,0.012716,1.2,-1.11022e-16,0.6,0,0.5,7.65355
0.669131,0.743145,0.8,2.07148,0,0,1.2,0,0,0,0,0,0.0108063,0.0119229,0.0432251,0.0476915,0.0972564,0.107306,0.1729,0.190766,0.270157,0.298072,0.384921,0.425068,0.484952,0.53631,0.564551,0.623441,0.645379,0.681597,0.735474,0.708956,0.823966,0.705519,0.903116,0.671284,0.972923,0.606253,1.03339,0.510425,1.08451,0.383799,1.12629,0.246375,1.15873,0.138586,1.18183,0.0615937,1.19558,0.0153984,1.2,-1.11022e-16,0.6,0,0.5,7.79689
0.669131,0.743145,1,2.1607,0,0,1.2,0,0,0,0,0,0.0117572,0.0129721,0.0470288,0.0518883,0.105815,0.116749,0.188115,0.207553,0.29393,0.324302,0.412843,0.456101,0.510871,0.565171,0.585385,0.648296,0.636385,0.705478,0.674189,0.73499,0.724564,0.732524,0.788734,0.697876,0.866699,0.631046,0.953692,0.532033,1.02923,0.400838,1.09098,0.257459,1.13892,0.144821,1.17308,0.0643649,1.19343,0.0160912,1.2,-5.55112e-17,0.6,0,0.5,7.97533
0.309017,0.951057,0.2,1.4491,0,0,1.2,0,0,0,0,0,0.00247012,0.00747716,0.00988049,0.0299087,0.0225016,0.0666791,0.046759,0.103172,0.085375,0.133194,0.13835,0.156746,0.205683,0.173828,0.287375,0.184439,0.383426,0.18858,0.493835,0.18625,0.618474,0.177449,0.740523,0.162179,0.848213,0.140437,0.941544,0.112226,1.02052,0.0789161,1.08513,0.0501944,1.13539,0.0279431,1.17128,0.0121623,1.19282,0.00285196,1.2,-5.55112e-17,0.6,0,0.5,6.96547
0.309017,0.951057,0.4,1.79356,0,0,1.2,0,0,0,0,0,0.00378402,0.0114544,0.0151361,0.0458176,0.0340562,0.10309,0.0605444,0.18327,0.0956257,0.28023,0.14457,0.362451,0.208122,0.425471,0.286284,0.469291,0.379055,0.493909,0.486434,0.499327,0.608422,0.485545,0.732516,0.452561,0.842083,0.400377,0.93704,0.328992,1.01739,0.238664,1.08313,0.15253,1.13426,0.0855967,1.17078,0.0378643,1.1927,0.00933272,1.2,-1.11022e-16,0.6,0,0.5,6.54141
0.309017,0.951057,0.6,2.31239,0,0,1.2,0,0,0,0,0,0.00628989,0.0190398,0.0251596,0.0761591,0.056609,0.171358,0.100638,0.304636,0.157223,0.475994,0.220843,0.647116,0.296132,0.780009,0.383532,0.874672,0.483044,0.931103,0.594667,0.949303,0.709483,0.929272,0.812431,0.87101,0.903267,0.774517,0.981992,0.639793,1.04861,0.466902,1.10311,0.297072,1.1455,0.165474,1.17578,0.072106,1.19394,0.0169694,1.2,5.55112e-17,0.6,0,0.5,2.62478
-0.104528,0.994522,0.2,1.5485,0,0,1.2,0,0,0,0,0,-0.000936259,0.0089431,-0.00374504,0.0357724,-0.00682747,0.0783182,0.0034906,0.118024,0.030338,0.150645,0.0737146,0.17618,0.133621,0.19463,0.210056,0.205994,0.30302,0.210272,0.412514,0.207465,0.538538,0.197572,0.675547,0.180594,0.798955,0.156531,0.905833,0.125381,0.996183,0.0885692,1.07,0.0566843,1.12729,0.0318849,1.16806,0.0141711,1.19229,0.00354277,1.2,1.38778e-17,0.6,0,0.5,6.9795
-0.104528,0.994522,0.4,1.99125,0,0,1.2,0,0,0,0,0,-0.00154819,0.0147883,-0.00619278,0.0591531,-0.0139337,0.133094,-0.0247711,0.236612,-0.0271881,0.345162,-0.00884025,0.432435,0.030276,0.498423,0.0901607,0.543127,0.170814,0.566547,0.272235,0.568682,0.394425,0.549532,0.537384,0.509098,0.691173,0.447379,0.826168,0.364376,0.940395,0.261147,1.03385,0.166353,1.10654,0.0928435,1.15846,0.0406188,1.18962,0.00967855,1.2,0,0.6,0,0.5,6.35983
-0.104528,0.994522,0.6,2.5315,0,0,1.2,0,0,0,0,0,-0.00250223,0.0239012,-0.0100089,0.0956048,-0.0225201,0.215111,-0.0400357,0.382419,-0.0609669,0.588549,-0.0642149,0.766708,-0.0427534,0.903642,0.00341782,0.99935,0.0742987,1.05383,0.169889,1.06709,0.290189,1.03912,0.435199,0.969927,0.603819,0.859507,0.763111,0.707862,0.897694,0.515319,1.00757,0.329804,1.09273,0.185515,1.15319,0.0824511,1.18893,0.0206128,1.2,-2.22045e-16,0.6,0,0.5,3.063
-0.5,0.866025,0.2,1.63599,0,0,1.2,0,0,0,0,0,-0.00505385,0.00867142,-0.0202154,0.0346857,-0.0409986,0.0743841,-0.0456449,0.110021,-0.0312699,0.139245,0.00212634,0.162055,0.0545438,0.178452,0.125982,0.188436,0.216442,0.192005,0.325923,0.189162,0.454426,0.179905,0.601454,0.164234,0.742842,0.14215,0.865208,0.113653,0.968552,0.0801685,1.05288,0.0513078,1.11818,0.0288607,1.16446,0.012827,1.19172,0.00320674,1.2,1.38778e-17,0.6,0,0.5,6.97958
-0.5,0.866025,0.4,2.14164,0,0,1.2,0,0,0,0,0,-0.00866076,0.0148602,-0.034643,0.0594406,-0.0779468,0.133741,-0.136969,0.236048,-0.179896,0.332321,-0.194338,0.409308,-0.180295,0.467009,-0.137768,0.505423,-0.0667568,0.524551,0.0327389,0.524392,0.160719,0.504946,0.317184,0.466214,0.502132,0.408196,0.687281,0.330891,0.843945,0.235828,0.972125,0.150095,1.07182,0.0836486,1.14303,0.0364888,1.18576,0.00861562,1.2,-1.11022e-16,0.6,0,0.5,6.67652
-0.5,0.866025,0.6,2.69895,0,0,1.2,0,0,0,0,0,-0.0137548,0.0236005,-0.0550191,0.0944019,-0.123793,0.212404,-0.220076,0.377608,-0.326983,0.567348,-0.396812,0.722922,-0.426386,0.84156,-0.415707,0.92326,-0.364773,0.968025,-0.273585,0.975852,-0.142143,0.946743,0.029553,0.880697,0.241503,0.777715,0.487046,0.637796,0.706499,0.461707,0.885698,0.295493,1.02464,0.166215,1.12333,0.0738732,1.18177,0.0184683,1.2,1.66533e-16,0.6,0,0.5,3.3979
-0.809017,0.587785,0.2,1.69642,0,0,1.2,0,0,0,0,0,-0.00874638,0.00632188,-0.0349855,0.0252875,-0.0707585,0.053369,-0.0878886,0.0780763,-0.0839028,0.0983134,-0.0588012,0.11408,-0.0125838,0.125377,0.0547494,0.132203,0.143199,0.134559,0.252763,0.132445,0.383444,0.125861,0.535241,0.114806,0.691951,0.0992809,0.827871,0.0792857,0.942675,0.0558782,1.03636,0.035762,1.10894,0.0201161,1.16039,0.00894051,1.19073,0.00223513,1.2,-2.77556e-17,0.6,0,0.5,6.91738
-0.809017,0.587785,0.4,2.24684,0,0,1.2,0,0,0,0,0,-0.0153428,0.0110897,-0.0613711,0.044359,-0.138085,0.0998077,-0.239103,0.174,-0.315097,0.240374,-0.355684,0.293339,-0.360862,0.332894,-0.330633,0.359041,-0.264995,0.371778,-0.16395,0.371105,-0.0274962,0.357023,0.144365,0.329532,0.351634,0.288631,0.576483,0.234322,0.76891,0.167617,0.925928,0.107275,1.04754,0.0603421,1.13374,0.0268187,1.18454,0.00670468,1.2,5.55112e-17,0.6,0,0.5,7.10727
-0.809017,0.587785,0.6,2.80555,0,0,1.2,0,0,0,0,0,-0.023922,0.0172908,-0.0956882,0.0691633,-0.215298,0.155617,-0.382753,0.276653,-0.558932,0.408012,-0.682709,0.513979,-0.753276,0.594378,-0.770633,0.64921,-0.734781,0.678476,-0.645719,0.682174,-0.503447,0.660305,-0.307965,0.612869,-0.0592742,0.539867,0.242225,0.441297,0.534878,0.318024,0.774322,0.203285,0.960556,0.114114,1.09358,0.0505096,1.1734,0.0124723,1.2,1.11022e-16,0.6,0,0.5,3.71111
-0.978148,0.207912,0.2,1.74946,0,0,1.2,0,0,0,0,0,-0.0112284,0.00237708,-0.0449138,0.00950831,-0.0895088,0.0197713,-0.113067,0.0286772,-0.113727,0.0359647,-0.0914901,0.0416338,-0.0463556,0.0456846,0.0216764,0.0481169,0.112606,0.0489308,0.226433,0.0481263,0.363157,0.0457034,0.522779,0.0416621,0.687192,0.0360024,0.828988,0.0287243,0.947887,0.02023,1.04389,0.0129472,1.11699,0.00728282,1.1672,0.00323681,1.19451,0.000809202,1.2,0,0.6,0,0.5,7.02281
-0.978148,0.207912,0.4,2.29045,0,0,1.2,0,0,0,0,0,-0.0192466,0.00407453,-0.0769862,0.0162981,-0.173219,0.0366707,-0.297969,0.0635245,-0.393084,0.0871359,-0.449148,0.105931,-0.466161,0.11991,-0.444124,0.129072,-0.383037,0.133418,-0.2829,0.132947,-0.143712,0.12766,0.0345257,0.117557,0.251814,0.102637,0.497094,0.082901,0.711871,0.058863,0.887597,0.0374591,1.02427,0.0208716,1.1219,0.00910055,1.18047,0.00214586,1.2,0,0.6,0,0.5,3.1809
-0.978148,-0.207912,0.2,1.74946,0,0,1.2,0,0,0,0,0,-0.0112284,-0.00237708,-0.0449138,-0.00950831,-0.0895088,-0.0197713,-0.113067,-0.0286772,-0.113727,-0.0359647,-0.0914901,-0.0416338,-0.0463556,-0.0456846,0.0216764,-0.0481169,0.112606,-0.0489308,0.226433,-0.0481263,0.363157,-0.0457034,0.522779,-0.0416621,0.687192,-0.0360024,0.828988,-0.0287243,0.947887,-0.02023,1.04389,-0.0129472,1.11699,-0.00728282,1.1672,-0.00323681,1.19451,-0.000809202,1.2,0,0.6,0,0.5,7.02281
-0.978148,-0.207912,0.4,2.29045,0,0,1.2,0,0,0,0,0,-0.0192466,-0.00407453,-0.0769862,-0.0162981,-0.173219,-0.0366707,-0.297969,-0.0635245,-0.393084,-0.0871359,-0.449148,-0.105931,-0.466161,-0.11991,-0.444124,-0.129072,-0.383037,-0.133418,-0.2829,-0.132947,-0.143712,-0.12766,0.0345257,-0.117557,0.251814,-0.102637,0.497094,-0.082901,0.711871,-0.058863,0.887597,-0.0374591,1.02427,-0.0208716,1.1219,-0.00910055,1.18047,-0.00214586,1.2,0,0.6,0,0.5,3.1809
-0.809017,-0.587785,0.2,1.69642,0,0,1.2,0,0,0,0,0,-0.00874638,-0.00632188,-0.0349855,-0.0252875,-0.0707585,-0.053369,-0.0878886,-0.0780763,-0.0839028,-0.0983134,-0.0588012,-0.11408,-0.0125838,-0.125377,0.0547494,-0.132203,0.143199,-0.134559,0.252763,-0.132445,0.383444,-0.125861,0.535241,-0.114806,0.691951,-0.0992809,0.827871,-0.0792857,0.942675,-0.0558782,1.03636,-0.035762,1.10894,-0.0201161,1.16039,-0.00894051,1.19073,-0.00223513,1.2,2.77556e-17,0.6,0,0.5,6.91738
-0.809017,-0.587785,0.4,2.24684,0,0,1.2,0,0,0,0,0,-0.0153428,-0.0110897,-0.0613711,-0.044359,-0.138085,-0.0998077,-0.239103,-0.174,-0.315097,-0.240374,-0.355684,-0.293339,-0.360862,-0.332894,-0.330633,-0.359041,-0.264995,-0.371778,-0.16395,-0.371105,-0.0274962,-0.357023,0.144365,-0.329532,0.351634,-0.288631,0.576483,-0.234322,0.76891,-0.167617,0.925928,-0.107275,1.04754,-0.0603421,1.13374,-0.0268187,1.18454,-0.00670468,1.2,-5.55112e-17,0.6,0,0.5,7.10727
-0.809017,-0.587785,0.6,2.80555,0,0,1.2,0,0,0,0,0,-0.023922,-0.0172908,-0.0956882,-0.0691633,-0.215298,-0.155617,-0.382753,-0.276653,-0.558932,-0.408012,-0.682709,-0.513979,-0.753276,-0.594378,-0.770633,-0.64921,-0.734781,-0.678476,-0.645719,-0.682174,-0.503447,-0.660305,-0.307965,-0.612869,-0.0592742,-0.539867,0.242225,-0.441297,0.534878,-0.318024,0.774322,-0.203285,0.960556,-0.114114,1.09358,-0.0505096,1.1734,-0.0124723,1.2,0,0.6,0,0.5,3.71111
-0.5,-0.866025,0.2,1.63599,0,0,1.2,0,0,0,0,0,-0.00505385,-0.00867142,-0.0202154,-0.0346857,-0.0409986,-0.0743841,-0.0456449,-0.110021,-0.0312699,-0.139245,0.00212634,-0.162055,0.0545438,-0.178452,0.125982,-0.188436,0.216442,-0.192005,0.325923,-0.189162,0.454426,-0.179905,0.601454,-0.164234,0.742842,-0.14215,0.865208,-0.113653,0.968552,-0.0801685,1.05288,-0.0513078,1.11818,-0.0288607,1.16446,-0.012827,1.19172,-0.00320674,1.2,-1.38778e-17,0.6,0,0.5,6.97958
